"keys","vals"
"garbage",2.87147287415292e-05
"garcia",0
"garden",8.61441862245875e-05
"gardening",9.57157624717639e-06
"gardens",1.91431524943528e-05
"garlic",7.65726099774111e-05
"gary",2.87147287415292e-05
"gas",0.000124430491213293
"gasoline",0
"gate",1.91431524943528e-05
"gates",1.91431524943528e-05
"gather",2.87147287415292e-05
"gathered",1.91431524943528e-05
"gathering",2.87147287415292e-05
"gave",0.000162716796201999
"gay",0.000134002067460469
"gb",0
"gear",4.78578812358819e-05
"geek",0
"gem",9.57157624717639e-06
"gen",1.91431524943528e-05
"gender",5.74294574830583e-05
"gene",0
"general",8.61441862245875e-05
"generally",2.87147287415292e-05
"generals",2.87147287415292e-05
"generate",2.87147287415292e-05
"generated",9.57157624717639e-06
"generating",9.57157624717639e-06
"generation",8.61441862245875e-05
"generations",9.57157624717639e-06
"generous",5.74294574830583e-05
"genius",2.87147287415292e-05
"genre",9.57157624717639e-06
"gentle",1.91431524943528e-05
"gentleman",1.91431524943528e-05
"gently",0
"genuine",2.87147287415292e-05
"george",9.57157624717639e-05
"georgia",3.82863049887055e-05
"german",2.87147287415292e-05
"germany",4.78578812358819e-05
"gesture",0
"get",0.0010528733871894
"gets",0.000220146253685057
"getting",0.000746582947279758
"ghost",1.91431524943528e-05
"giant",4.78578812358819e-05
"giants",2.87147287415292e-05
"gift",0.000162716796201999
"gifted",9.57157624717639e-06
"gifts",6.70010337302347e-05
"gig",3.82863049887055e-05
"gilbert",0
"gin",1.91431524943528e-05
"ginger",4.78578812358819e-05
"gingrich",9.57157624717639e-06
"girl",0.00021057467743788
"girlfriend",6.70010337302347e-05
"girlfriends",2.87147287415292e-05
"girls",0.000220146253685057
"give",0.000574294574830583
"giveaway",0
"given",0.00023928940617941
"gives",0.00010528733871894
"giving",0.000296718863662468
"glad",0.000124430491213293
"glass",7.65726099774111e-05
"glasses",2.87147287415292e-05
"glee",9.57157624717639e-06
"glen",0
"glenn",0
"glimpse",1.91431524943528e-05
"glitter",9.57157624717639e-06
"global",0.000114858914966117
"globe",2.87147287415292e-05
"glorious",3.82863049887055e-05
"glory",3.82863049887055e-05
"gloves",0
"glow",1.91431524943528e-05
"glue",1.91431524943528e-05
"glued",1.91431524943528e-05
"gm",0
"go",0.000909299743481757
"goal",0.000229717829932233
"goalie",9.57157624717639e-06
"goals",0.000124430491213293
"goat",2.87147287415292e-05
"god",0.000363719897392703
"gods",3.82863049887055e-05
"goes",0.00023928940617941
"goin",0
"going",0.00107201653968376
"gold",0.000124430491213293
"golden",7.65726099774111e-05
"golf",8.61441862245875e-05
"gone",0.000306290439909644
"gonna",9.57157624717639e-05
"gonzalez",0
"good",0.00125387648838011
"goodbye",2.87147287415292e-05
"goodies",9.57157624717639e-06
"goodness",3.82863049887055e-05
"goodnight",0
"goods",3.82863049887055e-05
"google",0.000143573643707646
"gop",2.87147287415292e-05
"gordon",9.57157624717639e-06
"gorgeous",5.74294574830583e-05
"gosh",9.57157624717639e-06
"gospel",1.91431524943528e-05
"gossip",9.57157624717639e-06
"got",0.00058386615107776
"gotta",4.78578812358819e-05
"gotten",0.000134002067460469
"gourmet",0
"gov",1.91431524943528e-05
"government",0.000181859948696351
"governments",1.91431524943528e-05
"governor",3.82863049887055e-05
"governors",9.57157624717639e-06
"gps",1.91431524943528e-05
"gr",0
"grab",3.82863049887055e-05
"grabbed",2.87147287415292e-05
"grace",5.74294574830583e-05
"grad",0
"grade",9.57157624717639e-05
"grades",1.91431524943528e-05
"graduate",6.70010337302347e-05
"graduated",1.91431524943528e-05
"graduates",9.57157624717639e-06
"graduating",9.57157624717639e-06
"graduation",2.87147287415292e-05
"graham",9.57157624717639e-06
"grain",1.91431524943528e-05
"grains",1.91431524943528e-05
"grams",0
"grand",8.61441862245875e-05
"grandchildren",0
"grandfather",3.82863049887055e-05
"grandma",2.87147287415292e-05
"grandmother",3.82863049887055e-05
"grandparents",1.91431524943528e-05
"granite",0
"grant",6.70010337302347e-05
"granted",2.87147287415292e-05
"grants",9.57157624717639e-06
"grapes",1.91431524943528e-05
"graphic",1.91431524943528e-05
"graphics",0
"grasp",1.91431524943528e-05
"grass",2.87147287415292e-05
"grateful",7.65726099774111e-05
"gratitude",9.57157624717639e-06
"grave",1.91431524943528e-05
"gravity",9.57157624717639e-06
"gray",5.74294574830583e-05
"great",0.000804012404762816
"greater",0.00010528733871894
"greatest",5.74294574830583e-05
"greatly",3.82863049887055e-05
"greece",4.78578812358819e-05
"greek",1.91431524943528e-05
"green",0.00023928940617941
"greens",9.57157624717639e-06
"greg",1.91431524943528e-05
"gregory",0
"grew",7.65726099774111e-05
"grey",2.87147287415292e-05
"grid",1.91431524943528e-05
"grief",0
"griffin",1.91431524943528e-05
"grill",3.82863049887055e-05
"grilled",2.87147287415292e-05
"grind",1.91431524943528e-05
"grip",2.87147287415292e-05
"grocery",2.87147287415292e-05
"gross",3.82863049887055e-05
"ground",0.000153145219954822
"grounds",2.87147287415292e-05
"group",0.000277575711168115
"groups",7.65726099774111e-05
"grove",1.91431524943528e-05
"grow",0.000124430491213293
"growing",0.000134002067460469
"grown",0.00010528733871894
"grows",1.91431524943528e-05
"growth",8.61441862245875e-05
"guarantee",5.74294574830583e-05
"guaranteed",9.57157624717639e-06
"guard",6.70010337302347e-05
"guardian",9.57157624717639e-06
"guards",9.57157624717639e-06
"guess",8.61441862245875e-05
"guessing",9.57157624717639e-06
"guest",6.70010337302347e-05
"guests",8.61441862245875e-05
"guidance",1.91431524943528e-05
"guide",4.78578812358819e-05
"guided",9.57157624717639e-06
"guidelines",1.91431524943528e-05
"guides",1.91431524943528e-05
"guilt",1.91431524943528e-05
"guilty",4.78578812358819e-05
"guitar",8.61441862245875e-05
"gulf",9.57157624717639e-06
"gum",9.57157624717639e-06
"gun",5.74294574830583e-05
"guns",3.82863049887055e-05
"guru",0
"gut",2.87147287415292e-05
"guy",0.000287147287415292
"guys",0.000229717829932233
"gym",1.91431524943528e-05
"h",2.87147287415292e-05
"ha",9.57157624717639e-06
"habit",2.87147287415292e-05
"habitat",9.57157624717639e-06
"habits",2.87147287415292e-05
"hacked",9.57157624717639e-06
"hacking",1.91431524943528e-05
"had",0.00122516175963858
"hadnt",7.65726099774111e-05
"hail",0
"hair",0.000172288372449175
"haircut",9.57157624717639e-06
"haiti",3.82863049887055e-05
"half",0.000335005168651173
"halftime",9.57157624717639e-06
"halfway",2.87147287415292e-05
"hall",9.57157624717639e-05
"halloween",3.82863049887055e-05
"halls",1.91431524943528e-05
"hallway",9.57157624717639e-06
"ham",9.57157624717639e-06
"hamilton",4.78578812358819e-05
"hammer",1.91431524943528e-05
"hand",0.00023928940617941
"handed",2.87147287415292e-05
"handful",9.57157624717639e-06
"handle",6.70010337302347e-05
"handled",1.91431524943528e-05
"handles",9.57157624717639e-06
"handling",1.91431524943528e-05
"handmade",0
"hands",0.000162716796201999
"handsome",9.57157624717639e-06
"handy",1.91431524943528e-05
"hang",4.78578812358819e-05
"hanging",8.61441862245875e-05
"hangover",1.91431524943528e-05
"hannah",9.57157624717639e-06
"happen",0.000287147287415292
"happened",0.00021057467743788
"happening",0.000172288372449175
"happens",0.000124430491213293
"happier",5.74294574830583e-05
"happily",1.91431524943528e-05
"happiness",4.78578812358819e-05
"happy",0.000459435659864466
"harbor",1.91431524943528e-05
"hard",0.000421149354875761
"harder",0.000114858914966117
"hardest",9.57157624717639e-06
"hardly",6.70010337302347e-05
"hardware",9.57157624717639e-06
"harm",2.87147287415292e-05
"harper",9.57157624717639e-06
"harris",0
"harrison",9.57157624717639e-06
"harry",6.70010337302347e-05
"harsh",1.91431524943528e-05
"hart",0
"harvard",2.87147287415292e-05
"harvest",2.87147287415292e-05
"harvey",9.57157624717639e-06
"has",0.00281404341666986
"hashtag",0
"hasnt",9.57157624717639e-05
"hat",9.57157624717639e-05
"hate",0.000134002067460469
"hated",3.82863049887055e-05
"haters",9.57157624717639e-06
"hates",1.91431524943528e-05
"hating",0
"hatred",9.57157624717639e-06
"hats",1.91431524943528e-05
"haunted",9.57157624717639e-06
"have",0.00262261189172633
"havent",0.00010528733871894
"having",0.000536008269841878
"hawaii",2.87147287415292e-05
"hawks",9.57157624717639e-06
"hay",0
"hayes",0
"hbo",1.91431524943528e-05
"hd",0
"he",0.00370420000765726
"head",0.000287147287415292
"headache",1.91431524943528e-05
"headed",7.65726099774111e-05
"heading",9.57157624717639e-05
"headline",0
"headlines",9.57157624717639e-06
"headphones",0
"headquarters",9.57157624717639e-06
"heads",4.78578812358819e-05
"heal",2.87147287415292e-05
"healing",2.87147287415292e-05
"health",0.000306290439909644
"healthcare",2.87147287415292e-05
"healthier",4.78578812358819e-05
"healthy",0.000162716796201999
"hear",0.000229717829932233
"heard",0.000268004134920939
"hearing",0.000124430491213293
"hearings",9.57157624717639e-06
"heart",0.000220146253685057
"hearts",6.70010337302347e-05
"heat",0.000172288372449175
"heated",1.91431524943528e-05
"heather",0
"heating",0
"heaven",3.82863049887055e-05
"heavenly",9.57157624717639e-06
"heavily",0
"heavy",0.000134002067460469
"heck",2.87147287415292e-05
"hed",7.65726099774111e-05
"heels",2.87147287415292e-05
"height",2.87147287415292e-05
"heights",3.82863049887055e-05
"held",0.000181859948696351
"helen",0
"helicopter",1.91431524943528e-05
"hell",0.00023928940617941
"hello",5.74294574830583e-05
"helmet",2.87147287415292e-05
"help",0.000526436693594701
"helped",0.000162716796201999
"helpful",8.61441862245875e-05
"helping",0.000153145219954822
"helps",9.57157624717639e-05
"hence",0
"henry",1.91431524943528e-05
"her",0.00202917416440139
"herb",9.57157624717639e-06
"herbs",1.91431524943528e-05
"here",0.00124430491213293
"heres",7.65726099774111e-05
"heritage",3.82863049887055e-05
"hero",4.78578812358819e-05
"heroes",4.78578812358819e-05
"hers",9.57157624717639e-06
"herself",6.70010337302347e-05
"hes",0.000622152456066465
"hey",0.000124430491213293
"hi",2.87147287415292e-05
"hidden",8.61441862245875e-05
"hide",1.91431524943528e-05
"hiding",5.74294574830583e-05
"high",0.000536008269841878
"higher",0.000153145219954822
"highest",2.87147287415292e-05
"highland",0
"highlight",2.87147287415292e-05
"highlighted",9.57157624717639e-06
"highlights",9.57157624717639e-06
"highly",9.57157624717639e-05
"highway",2.87147287415292e-05
"hike",1.91431524943528e-05
"hiking",9.57157624717639e-06
"hilarious",0
"hill",4.78578812358819e-05
"hills",2.87147287415292e-05
"hilton",9.57157624717639e-06
"him",0.00168459741950304
"himself",0.000191431524943528
"hint",3.82863049887055e-05
"hip",4.78578812358819e-05
"hiphop",1.91431524943528e-05
"hire",3.82863049887055e-05
"hired",6.70010337302347e-05
"hiring",9.57157624717639e-06
"his",0.00273747080669245
"hispanic",9.57157624717639e-06
"historic",7.65726099774111e-05
"historical",3.82863049887055e-05
"history",0.000277575711168115
"hit",0.000421149354875761
"hits",5.74294574830583e-05
"hitter",0
"hitting",3.82863049887055e-05
"hm",0
"hmm",0
"ho",9.57157624717639e-06
"hobby",1.91431524943528e-05
"hoboken",0
"hockey",5.74294574830583e-05
"hoe",0
"hold",0.000220146253685057
"holder",9.57157624717639e-06
"holding",0.000143573643707646
"holds",3.82863049887055e-05
"hole",6.70010337302347e-05
"holes",9.57157624717639e-06
"holiday",0.000134002067460469
"holidays",3.82863049887055e-05
"holland",9.57157624717639e-06
"holly",9.57157624717639e-06
"hollywood",3.82863049887055e-05
"holmes",9.57157624717639e-06
"holy",6.70010337302347e-05
"home",0.00100501550595352
"homeless",4.78578812358819e-05
"homemade",2.87147287415292e-05
"homeowners",9.57157624717639e-06
"homer",9.57157624717639e-06
"homers",0
"homes",6.70010337302347e-05
"hometown",9.57157624717639e-06
"homework",1.91431524943528e-05
"homicide",0
"honda",9.57157624717639e-06
"honest",6.70010337302347e-05
"honestly",2.87147287415292e-05
"honesty",9.57157624717639e-06
"honey",4.78578812358819e-05
"hong",9.57157624717639e-06
"honor",9.57157624717639e-05
"honored",5.74294574830583e-05
"honors",9.57157624717639e-06
"hood",2.87147287415292e-05
"hook",1.91431524943528e-05
"hooked",1.91431524943528e-05
"hop",1.91431524943528e-05
"hope",0.000382863049887055
"hoped",3.82863049887055e-05
"hopeful",9.57157624717639e-06
"hopefully",7.65726099774111e-05
"hopes",5.74294574830583e-05
"hoping",0.000124430491213293
"hopkins",1.91431524943528e-05
"hops",0
"horizon",9.57157624717639e-06
"horrible",6.70010337302347e-05
"horror",2.87147287415292e-05
"horse",5.74294574830583e-05
"horses",2.87147287415292e-05
"hospital",8.61441862245875e-05
"hospitality",1.91431524943528e-05
"hospitals",9.57157624717639e-06
"host",7.65726099774111e-05
"hosted",9.57157624717639e-06
"hosting",2.87147287415292e-05
"hosts",0
"hot",0.000392434626134232
"hotel",0.00010528733871894
"hotels",1.91431524943528e-05
"hottest",9.57157624717639e-06
"hour",0.00021057467743788
"hours",0.000497721964853172
"house",0.000421149354875761
"household",2.87147287415292e-05
"houses",2.87147287415292e-05
"housing",7.65726099774111e-05
"houston",5.74294574830583e-05
"how",0.00166545426700869
"howard",3.82863049887055e-05
"howell",0
"however",0.00010528733871894
"hows",0
"hp",0
"hr",1.91431524943528e-05
"hs",0
"hub",1.91431524943528e-05
"hubby",0
"hudson",9.57157624717639e-06
"hug",2.87147287415292e-05
"huge",0.000162716796201999
"hughes",0
"hugs",9.57157624717639e-06
"huh",1.91431524943528e-05
"human",0.000191431524943528
"humanity",3.82863049887055e-05
"humans",5.74294574830583e-05
"humble",2.87147287415292e-05
"humor",9.57157624717639e-06
"hundred",5.74294574830583e-05
"hundreds",5.74294574830583e-05
"hung",2.87147287415292e-05
"hunger",6.70010337302347e-05
"hungry",0.00010528733871894
"hunt",4.78578812358819e-05
"hunter",3.82863049887055e-05
"hunters",0
"hunting",2.87147287415292e-05
"hurricane",1.91431524943528e-05
"hurry",1.91431524943528e-05
"hurt",0.000296718863662468
"hurting",9.57157624717639e-06
"hurts",3.82863049887055e-05
"husband",8.61441862245875e-05
"husbands",1.91431524943528e-05
"hybrid",9.57157624717639e-06
"hype",9.57157624717639e-06
"i",0.0130173436961599
"ian",9.57157624717639e-06
"ice",0.000143573643707646
"iced",0
"icing",9.57157624717639e-06
"icon",1.91431524943528e-05
"iconic",2.87147287415292e-05
"id",0.000430720931122937
"idaho",9.57157624717639e-06
"idea",0.000248860982426586
"ideal",3.82863049887055e-05
"ideas",0.000201003101190704
"identical",9.57157624717639e-06
"identification",0
"identified",9.57157624717639e-06
"identify",2.87147287415292e-05
"identity",4.78578812358819e-05
"idiot",9.57157624717639e-06
"idiots",0
"idol",9.57157624717639e-06
"ie",0
"if",0.00415406409127455
"ignorance",0
"ignorant",9.57157624717639e-06
"ignore",6.70010337302347e-05
"ignored",2.87147287415292e-05
"ignoring",2.87147287415292e-05
"ii",2.87147287415292e-05
"il",0
"ill",0.000545579846089054
"illegal",0.000114858914966117
"illegally",0
"illinois",4.78578812358819e-05
"illness",1.91431524943528e-05
"illustrated",1.91431524943528e-05
"im",0.00200045943565986
"ima",0
"image",4.78578812358819e-05
"images",3.82863049887055e-05
"imagination",4.78578812358819e-05
"imagine",0.000114858914966117
"imagined",3.82863049887055e-05
"immediate",4.78578812358819e-05
"immediately",6.70010337302347e-05
"immigrant",1.91431524943528e-05
"immigrants",2.87147287415292e-05
"immigration",5.74294574830583e-05
"impact",0.000134002067460469
"imperial",9.57157624717639e-06
"implement",1.91431524943528e-05
"implemented",0
"implications",9.57157624717639e-06
"importance",2.87147287415292e-05
"important",0.000287147287415292
"importantly",1.91431524943528e-05
"impose",1.91431524943528e-05
"imposed",0
"impossible",0.000114858914966117
"impressed",9.57157624717639e-05
"impression",2.87147287415292e-05
"impressive",6.70010337302347e-05
"improve",3.82863049887055e-05
"improved",4.78578812358819e-05
"improvement",5.74294574830583e-05
"improvements",1.91431524943528e-05
"improving",4.78578812358819e-05
"in",0.0248573835139171
"inappropriate",2.87147287415292e-05
"inbox",1.91431524943528e-05
"inc",1.91431524943528e-05
"incentive",1.91431524943528e-05
"incentives",0
"inch",6.70010337302347e-05
"inches",5.74294574830583e-05
"incident",1.91431524943528e-05
"incidents",1.91431524943528e-05
"include",0.000172288372449175
"included",9.57157624717639e-05
"includes",5.74294574830583e-05
"including",0.000162716796201999
"income",4.78578812358819e-05
"incorporate",9.57157624717639e-06
"incorporated",9.57157624717639e-06
"increase",6.70010337302347e-05
"increased",3.82863049887055e-05
"increases",1.91431524943528e-05
"increasing",4.78578812358819e-05
"increasingly",1.91431524943528e-05
"incredible",8.61441862245875e-05
"incredibly",5.74294574830583e-05
"indeed",7.65726099774111e-05
"independence",1.91431524943528e-05
"independent",5.74294574830583e-05
"index",2.87147287415292e-05
"india",5.74294574830583e-05
"indian",3.82863049887055e-05
"indiana",6.70010337302347e-05
"indianapolis",1.91431524943528e-05
